# Kpath    Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# Band    1
   1.508     8.105  0.003  0.025  0.000  0.073  0.000  0.000  0.000  0.000  0.000  0.101
   1.494     8.089  0.003  0.024  0.000  0.071  0.000  0.000  0.000  0.000  0.000  0.098
   1.481     8.073  0.002  0.024  0.000  0.069  0.000  0.000  0.000  0.000  0.000  0.095
   1.468     8.057  0.002  0.023  0.000  0.068  0.000  0.000  0.000  0.000  0.000  0.093
   1.454     8.042  0.002  0.023  0.000  0.066  0.000  0.000  0.000  0.000  0.000  0.090
   1.441     8.027  0.001  0.022  0.000  0.065  0.000  0.000  0.000  0.000  0.000  0.088
   1.428     8.012  0.001  0.022  0.000  0.063  0.000  0.000  0.000  0.000  0.000  0.086
   1.414     7.997  0.001  0.021  0.000  0.062  0.000  0.000  0.000  0.000  0.000  0.084
   1.401     7.983  0.001  0.020  0.002  0.059  0.000  0.000  0.000  0.000  0.000  0.082
   1.388     8.073  0.000  0.000  0.052  0.000  0.000  0.000  0.000  0.000  0.000  0.052
   1.374     8.175  0.000  0.000  0.055  0.000  0.000  0.000  0.000  0.000  0.000  0.055
   1.361     8.277  0.000  0.000  0.058  0.000  0.000  0.000  0.000  0.000  0.000  0.058
   1.347     8.380  0.000  0.000  0.061  0.000  0.000  0.000  0.000  0.000  0.000  0.061
   1.334     8.482  0.000  0.000  0.065  0.000  0.000  0.000  0.000  0.000  0.000  0.065
   1.321     8.584  0.000  0.000  0.068  0.000  0.000  0.000  0.000  0.000  0.000  0.068
   1.307     8.683  0.000  0.000  0.071  0.000  0.000  0.000  0.000  0.000  0.000  0.071
   1.294     8.781  0.000  0.000  0.074  0.000  0.000  0.000  0.000  0.000  0.000  0.074
   1.281     8.874  0.000  0.000  0.077  0.000  0.000  0.000  0.000  0.000  0.000  0.077
   1.267     8.964  0.000  0.000  0.080  0.000  0.000  0.000  0.000  0.000  0.000  0.080
   1.254     9.048  0.000  0.000  0.082  0.000  0.000  0.000  0.000  0.000  0.000  0.082
   1.241     9.126  0.000  0.000  0.085  0.000  0.000  0.000  0.000  0.000  0.000  0.085
   1.227     9.196  0.000  0.000  0.087  0.000  0.000  0.000  0.000  0.000  0.000  0.087
   1.214     9.258  0.000  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.088
   1.201     9.310  0.000  0.000  0.089  0.000  0.000  0.000  0.000  0.000  0.000  0.089
   1.187     9.354  0.000  0.000  0.090  0.000  0.000  0.000  0.000  0.000  0.000  0.090
   1.174     9.387  0.000  0.000  0.090  0.000  0.000  0.000  0.000  0.000  0.000  0.090
   1.160     9.411  0.000  0.000  0.091  0.000  0.000  0.000  0.000  0.000  0.000  0.091
   1.147     9.426  0.000  0.000  0.091  0.000  0.000  0.000  0.000  0.000  0.000  0.091
   1.134     9.433  0.000  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.088
   1.134     8.737  0.005  0.002  0.000  0.007  0.000  0.000  0.000  0.000  0.000  0.014
   1.111     8.763  0.004  0.003  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.017
   1.087     9.268  0.000  0.000  0.070  0.000  0.000  0.000  0.000  0.000  0.000  0.070
   1.064     8.922  0.002  0.008  0.000  0.025  0.000  0.000  0.000  0.000  0.000  0.035
   1.041     8.985  0.000  0.000  0.054  0.000  0.000  0.000  0.000  0.000  0.000  0.054
   1.018     8.834  0.000  0.000  0.048  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   0.995     8.682  0.000  0.000  0.044  0.000  0.000  0.000  0.000  0.000  0.000  0.044
   0.972     8.531  0.000  0.000  0.041  0.000  0.000  0.000  0.000  0.000  0.000  0.041
   0.949     8.883  0.003  0.010  0.000  0.029  0.000  0.000  0.000  0.000  0.000  0.042
   0.925     8.755  0.004  0.008  0.000  0.025  0.000  0.000  0.000  0.000  0.000  0.037
   0.902     8.085  0.000  0.000  0.034  0.000  0.000  0.000  0.000  0.000  0.000  0.034
   0.879     7.942  0.000  0.000  0.033  0.000  0.000  0.000  0.000  0.000  0.000  0.033
   0.856     7.801  0.000  0.000  0.031  0.000  0.000  0.000  0.000  0.000  0.000  0.031
   0.833     7.663  0.000  0.000  0.030  0.000  0.000  0.000  0.000  0.000  0.000  0.030
   0.810     7.528  0.000  0.000  0.029  0.000  0.000  0.000  0.000  0.000  0.000  0.029
   0.787     7.396  0.000  0.000  0.028  0.000  0.000  0.000  0.000  0.000  0.000  0.028
   0.764     7.805  0.008  0.004  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.023
   0.740     9.626  0.028  0.064  0.000  0.139  0.000  0.000  0.000  0.000  0.000  0.232
   0.717     7.022  0.000  0.000  0.025  0.000  0.000  0.000  0.000  0.000  0.000  0.025
   0.694     6.904  0.000  0.000  0.025  0.000  0.000  0.000  0.000  0.000  0.000  0.025
   0.671     6.791  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   0.648     6.680  0.000  0.000  0.023  0.000  0.000  0.000  0.000  0.000  0.000  0.023
   0.625     6.574  0.000  0.000  0.023  0.000  0.000  0.000  0.000  0.000  0.000  0.023
   0.602     6.472  0.000  0.000  0.022  0.000  0.000  0.000  0.000  0.000  0.000  0.022
   0.578     6.374  0.000  0.000  0.021  0.000  0.000  0.000  0.000  0.000  0.000  0.021
   0.555     6.281  0.000  0.000  0.021  0.000  0.000  0.000  0.000  0.000  0.000  0.021
   0.532     7.573  0.017  0.109  0.001  0.057  0.000  0.000  0.000  0.000  0.000  0.185
   0.509     6.634  0.023  0.003  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.034
   0.486     6.062  0.000  0.000  0.052  0.000  0.000  0.000  0.000  0.000  0.000  0.052
   0.463     6.112  0.000  0.000  0.184  0.000  0.000  0.000  0.000  0.000  0.000  0.184
   0.440     6.273  0.000  0.000  0.249  0.000  0.000  0.000  0.000  0.000  0.000  0.249
   0.416     6.459  0.000  0.000  0.269  0.000  0.000  0.000  0.000  0.000  0.000  0.269
   0.393     6.649  0.000  0.000  0.282  0.000  0.000  0.000  0.000  0.000  0.000  0.282
   0.370     6.837  0.000  0.000  0.291  0.000  0.000  0.000  0.000  0.000  0.000  0.292
   0.347     6.037  0.001  0.115  0.000  0.039  0.000  0.000  0.000  0.000  0.000  0.154
   0.324     5.879  0.001  0.114  0.000  0.037  0.000  0.000  0.000  0.000  0.000  0.152
   0.301     5.721  0.000  0.115  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.153
   0.278     5.576  0.000  0.114  0.000  0.036  0.000  0.000  0.000  0.000  0.000  0.151
   0.255     5.876  0.064  0.001  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.070
   0.231     5.327  0.000  0.000  0.025  0.000  0.000  0.000  0.000  0.000  0.000  0.025
   0.208     5.290  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   0.185     5.257  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   0.162     5.227  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   0.139     5.202  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   0.116     5.180  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   0.093     5.163  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   0.069     5.149  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   0.046     5.139  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   0.023     5.133  0.000  0.000  0.023  0.000  0.000  0.000  0.000  0.000  0.000  0.023
   0.000     5.131  0.000  0.000  0.023  0.000  0.000  0.000  0.000  0.000  0.000  0.023
